"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86"
"21MC010024CUNA03_00808_4_MC18-0163","","",29,21,17,146,0,0,0,0,15,42,7,0,0,0,0,90,0,69,81,0,0,0,321,50,275,164,0,0,0,0,3,0,3,5,0,1,256,472,0,0,0,0,"0x00c08050",71,"0x00d08050",64,"0x00f0a060",54,"0x00b07040",49,"0x00f09050",48,"0x00c07040",47,"0x00d09050",46,"0x00e09050",45,"0x00e08050",45,"0x00f09060",36,"0x00e0a060",32,"0x00b08050",30,"0x00e09060",29,"0x00c08040",29,"0x00d09060",26,"0x00c09050",21,"0x00d0a060",21,"0x00d07040",18,"0x00d08040",18,"0x00f0b060",17,"11012021  11:26:36"
"21MC010024CUNA03_00808_4_MC18-0163","","",22,20,2,88,0,0,0,0,12,37,5,0,0,0,0,87,0,66,89,0,0,0,244,55,278,123,0,0,0,0,3,0,3,5,0,1,227,408,0,0,0,0,"0x00b07040",110,"0x00c08050",81,"0x00c07040",62,"0x00b06040",52,"0x00d08050",44,"0x00d07040",41,"0x00b08050",39,"0x00d09060",38,"0x00a07040",37,"0x00a06040",37,"0x00b07050",34,"0x00e08050",30,"0x00c07050",25,"0x00f08050",23,"0x00a06030",22,"0x00e07040",21,"0x00905030",20,"0x00906030",18,"0x00c06040",16,"0x00c09060",15,"11012021  11:26:38"
"21MC010024CUNA03_00808_4_MC18-0163","","",39,17,23,135,0,0,0,0,9,83,6,0,0,0,0,72,0,69,89,0,0,0,482,190,418,157,0,0,0,0,3,0,3,5,0,1,36,346,0,0,0,0,"0x00f09050",69,"0x00b07040",59,"0x00c07040",48,"0x00d08050",37,"0x00a07040",34,"0x00c08050",33,"0x00b08050",32,"0x00f08050",32,"0x00d07040",29,"0x00a06040",26,"0x00e09050",26,"0x00e08050",26,"0x00e08040",22,"0x00d09060",21,"0x00e0a070",21,"0x00f0a070",21,"0x00c09060",21,"0x00d08040",20,"0x00e09060",19,"0x00f0a050",18,"11012021  11:26:38"
"21MC010024CUNA03_00808_4_MC18-0163","","",41,24,17,61,0,0,0,0,98,227,20,0,0,0,0,114,0,69,85,0,0,0,287,115,469,165,0,0,0,0,3,0,3,5,0,1,233,537,0,0,0,0,"0x00c08050",100,"0x00d08050",75,"0x00b07040",57,"0x00d09060",53,"0x00e09060",44,"0x00b08050",42,"0x00f0a060",42,"0x00f09060",41,"0x00d09050",41,"0x00a07040",30,"0x00c09050",30,"0x00b07050",29,"0x00e08050",28,"0x00a06040",28,"0x00c07050",21,"0x00c07040",20,"0x00c09060",20,"0x00f0a070",19,"0x00c08040",17,"0x00e09050",16,"11012021  11:26:40"
"21MC010024CUNA03_00808_4_MC18-0163","","",26,20,8,42,0,0,0,0,10,24,4,0,0,0,0,22,0,68,77,0,0,0,222,85,523,239,0,0,0,0,3,0,3,5,0,1,225,569,0,0,0,0,"0x00f0a060",157,"0x00f09060",73,"0x00f09050",70,"0x00f0b070",68,"0x00f08050",62,"0x00f0b060",54,"0x00d08050",47,"0x00e08050",44,"0x00e09050",43,"0x00f0a070",29,"0x00e09060",25,"0x00e0a060",24,"0x00c08050",23,"0x00d09050",22,"0x00f0a050",21,"0x00c07040",17,"0x00b07040",14,"0x00d07040",13,"0x00d09060",12,"0x00f0c070",12,"11012021  11:26:41"
"21MC010024CUNA03_00808_4_MC18-0163","","",41,19,26,47,0,0,0,0,13,29,5,0,0,0,0,16,0,66,83,0,0,0,187,40,392,218,0,0,0,0,3,0,3,5,0,1,287,540,0,0,0,0,"0x00f08050",88,"0x00c07040",74,"0x00f0a060",64,"0x00d08050",58,"0x00b07040",57,"0x00f09050",52,"0x00e08050",48,"0x00c08050",47,"0x00e09050",45,"0x00e0a060",37,"0x00d09050",35,"0x00d07040",33,"0x00b06040",26,"0x00e09060",24,"0x00d09060",22,"0x00f0a050",20,"0x00a07040",19,"0x00e07040",18,"0x00c08040",18,"0x00f09060",17,"11012021  11:26:45"
"21MC010024CUNA03_00808_4_MC18-0163","","",51,32,19,46,0,0,0,0,19,46,15,0,0,0,0,108,0,67,92,0,0,0,290,148,693,267,0,0,0,0,3,0,3,5,0,1,147,554,0,0,0,0,"0x00c08050",90,"0x00d08050",72,"0x00b07040",56,"0x00c07040",52,"0x00e09060",39,"0x00a06040",38,"0x00b08050",36,"0x00d09060",36,"0x00f0a060",31,"0x00e08050",29,"0x00c07050",28,"0x00d09050",27,"0x00b06040",26,"0x00f09060",25,"0x00c09060",24,"0x00e09050",24,"0x00b07050",23,"0x00a07040",20,"0x00c09050",17,"0x00e0a060",16,"11012021  11:26:48"
"21MC010024CUNA03_00808_4_MC18-0163","","",29,23,14,63,0,0,0,0,111,31,5,0,0,0,0,67,0,66,85,0,0,0,289,119,445,166,0,0,0,0,3,0,3,5,0,1,255,544,0,0,0,0,"0x00d08050",95,"0x00d07040",76,"0x00c07040",70,"0x00e08050",59,"0x00c08050",58,"0x00f08050",43,"0x00f09050",42,"0x00e09050",35,"0x00f09060",35,"0x00d08040",33,"0x00d09050",30,"0x00b07040",29,"0x00f0a060",26,"0x00b08050",22,"0x00e09060",21,"0x00d09060",21,"0x00c06040",20,"0x00e08040",20,"0x00c09050",18,"0x00d0a060",17,"11012021  11:26:49"
"21MC010024CUNA03_00808_4_MC18-0163","","",23,20,7,80,0,0,0,0,102,92,21,0,0,0,0,197,0,72,82,0,0,0,247,64,305,132,0,0,0,0,3,0,3,5,0,1,46,240,0,0,0,0,"0x00f09050",62,"0x00c08050",55,"0x00b08050",55,"0x00e0a060",45,"0x00f0a060",42,"0x00c07040",42,"0x00d09060",41,"0x00c09060",39,"0x00d07040",28,"0x00b07040",28,"0x00d09050",23,"0x00a07040",22,"0x00c09050",22,"0x00f08050",21,"0x00e09050",20,"0x00b06040",20,"0x00e09060",19,"0x00e0a070",18,"0x00d0a060",17,"0x00d08050",17,"11012021  11:26:51"
"21MC010024CUNA03_00808_4_MC18-0163","","",38,28,25,43,0,0,0,0,43,20,4,0,0,0,0,54,0,63,89,0,0,0,154,23,357,256,0,0,0,0,3,0,3,5,0,1,40,279,0,0,0,0,"0x00e08050",94,"0x00d08050",77,"0x00e09060",68,"0x00f0a060",62,"0x00c07040",60,"0x00f09050",51,"0x00e09050",48,"0x00f09060",46,"0x00b07040",35,"0x00d07040",29,"0x00a06040",29,"0x00c08050",24,"0x00906040",22,"0x00b06040",21,"0x00d09060",20,"0x00f0b070",20,"0x00c07050",17,"0x00f08050",16,"0x00e08040",16,"0x00d07050",15,"11012021  11:26:52"
"21MC010024CUNA03_00808_4_MC18-0163","","",29,22,10,223,0,0,0,0,57,55,8,0,0,0,0,57,0,71,79,0,0,0,467,70,214,48,0,0,0,0,3,0,3,5,0,1,112,408,0,0,0,0,"0x00f0a060",69,"0x00c08050",60,"0x00d08050",57,"0x00d09060",45,"0x00f0b070",43,"0x00d09050",42,"0x00f09050",41,"0x00e09050",39,"0x00e08050",37,"0x00e0a060",36,"0x00c07040",35,"0x00e09060",33,"0x00d07040",31,"0x00f09060",28,"0x00f0c080",24,"0x00b08050",23,"0x00c09060",21,"0x00d0a060",21,"0x00c09050",19,"0x00b07040",18,"11012021  11:26:56"
"21MC010024CUNA03_00808_4_MC18-0163","","",40,18,22,54,0,0,0,0,61,11,1,0,0,0,0,64,0,68,85,0,0,0,266,104,494,209,0,0,0,0,3,0,3,5,0,1,65,386,0,0,0,0,"0x00d08050",80,"0x00c08050",79,"0x00f0a060",74,"0x00f09050",48,"0x00f09060",48,"0x00e09050",45,"0x00e09060",43,"0x00e08050",41,"0x00d09060",41,"0x00c07050",35,"0x00d09050",34,"0x00b07040",32,"0x00c07040",29,"0x00e0a060",24,"0x00f0b070",23,"0x00b08050",23,"0x00b07050",20,"0x00f08050",17,"0x00d0a060",15,"0x00a07040",14,"11012021  11:26:58"
"21MC010024CUNA03_00808_4_MC18-0163","","",39,20,20,53,0,0,0,0,28,2,0,0,0,0,0,61,0,69,84,0,0,0,292,140,546,204,0,0,0,0,3,0,3,5,0,1,36,390,0,0,0,0,"0x00d08050",102,"0x00d09060",77,"0x00c08050",75,"0x00e09060",72,"0x00f09060",65,"0x00e08050",49,"0x00f0a060",46,"0x00f0a070",36,"0x00c09060",32,"0x00b08050",28,"0x00d0a060",26,"0x00c07050",25,"0x00f0b070",24,"0x00e0a070",24,"0x00d09050",23,"0x00b07050",23,"0x00e0a060",22,"0x00b07040",19,"0x00c07040",17,"0x00e09050",16,"11012021  11:27:00"
"21MC010024CUNA03_00808_4_MC18-0163","","",26,20,6,69,0,0,0,0,36,28,8,0,0,0,0,77,0,68,85,0,0,0,211,44,299,157,0,0,0,0,3,0,3,5,0,1,131,326,0,0,0,0,"0x00d08050",69,"0x00c08050",66,"0x00f08050",65,"0x00e08050",64,"0x00f09060",50,"0x00c07040",50,"0x00f09050",48,"0x00b07040",48,"0x00f0a060",43,"0x00d09060",34,"0x00d09050",30,"0x00b08050",27,"0x00c09060",23,"0x00e09060",22,"0x00d07040",21,"0x00c09050",21,"0x00a07040",17,"0x00c07050",17,"0x00e09050",16,"0x00e0a060",15,"11012021  11:27:01"
"21MC010024CUNA03_00808_4_MC18-0163","","",39,21,23,50,0,0,0,0,23,27,6,0,0,0,0,25,0,66,83,0,0,0,225,69,445,203,0,0,0,0,3,0,3,5,0,1,238,524,0,0,0,0,"0x00f09050",104,"0x00e08050",82,"0x00d08050",78,"0x00f0a060",67,"0x00f08050",67,"0x00f09060",60,"0x00e09060",44,"0x00f0b070",40,"0x00e09050",37,"0x00c08050",31,"0x00c07040",28,"0x00f0a070",24,"0x00d07040",22,"0x00d09050",20,"0x00e0a060",20,"0x00b07040",17,"0x00d09060",16,"0x00f0c080",16,"0x00e08040",16,"0x00f08040",15,"11012021  11:27:06"
"21MC010024CUNA03_00808_4_MC18-0163","","",43,26,17,59,0,0,0,0,182,22,2,0,0,0,0,31,0,67,81,0,0,0,309,125,513,193,0,0,0,0,3,0,3,5,0,1,176,510,0,0,0,0,"0x00f0a060",104,"0x00f09050",85,"0x00f09060",65,"0x00d08050",63,"0x00e09050",57,"0x00e08050",46,"0x00f0b070",46,"0x00f0b060",40,"0x00f08050",38,"0x00e09060",35,"0x00c08050",32,"0x00d09050",27,"0x00f0a050",25,"0x00c07040",23,"0x00d09060",20,"0x00d07040",19,"0x00f0a070",19,"0x00e0a060",15,"0x00d08040",14,"0x00e07050",14,"11012021  11:27:07"
"21MC010024CUNA03_00808_4_MC18-0163","","",30,21,9,57,0,0,0,0,315,3,0,0,0,0,0,73,0,68,82,0,0,0,235,72,409,182,0,0,0,0,3,0,3,5,0,1,39,304,0,0,0,0,"0x00f0a060",86,"0x00d08050",68,"0x00c08050",64,"0x00f09050",57,"0x00d09060",43,"0x00e09060",42,"0x00e09050",41,"0x00e08050",40,"0x00f09060",34,"0x00b08050",32,"0x00c07040",30,"0x00d09050",30,"0x00d07040",29,"0x00e0a060",28,"0x00f0b070",28,"0x00b07040",21,"0x00c09060",19,"0x00b07050",18,"0x00f08050",17,"0x00f0b060",16,"11012021  11:27:08"
"21MC010024CUNA03_00808_4_MC18-0163","","",38,32,9,49,0,0,0,0,6,40,6,0,0,0,0,22,0,65,84,0,0,0,218,58,458,228,0,0,0,0,3,0,3,5,0,1,157,440,0,0,0,0,"0x00f09050",84,"0x00d08050",82,"0x00f0a060",80,"0x00e09050",66,"0x00c08050",56,"0x00e08050",54,"0x00d09050",53,"0x00c07040",53,"0x00f09060",50,"0x00b07040",39,"0x00e09060",31,"0x00f08050",30,"0x00d09060",23,"0x00d08040",21,"0x00d07040",21,"0x00c08040",20,"0x00e0a060",19,"0x00a06040",19,"0x00b06040",18,"0x00e08040",13,"11012021  11:27:09"
"21MC010024CUNA03_00808_4_MC18-0163","","",25,20,7,178,0,0,0,0,38,43,5,0,0,0,0,24,0,71,76,0,0,0,383,61,308,194,0,0,0,0,3,0,3,5,0,1,202,457,0,0,0,0,"0x00f0a060",148,"0x00f0b070",113,"0x00f09060",65,"0x00f09050",54,"0x00d08050",50,"0x00e0a060",48,"0x00e09060",47,"0x00e08050",39,"0x00f0c070",36,"0x00d09060",35,"0x00f0a070",33,"0x00c08050",30,"0x00f0b060",30,"0x00e09050",30,"0x00d09050",26,"0x00f08050",18,"0x00f0c080",18,"0x00e0b070",15,"0x00d0a060",14,"0x00b07040",13,"11012021  11:27:13"
"21MC010024CUNA03_00808_4_MC18-0163","","",49,29,24,52,0,0,0,0,65,10,0,0,0,0,0,45,0,72,76,0,0,0,224,52,421,198,0,0,0,0,3,0,3,5,0,1,191,459,0,0,0,0,"0x00f0a060",193,"0x00f0b060",101,"0x00f0b070",89,"0x00f09050",54,"0x00f0c070",48,"0x00e09050",46,"0x00e0a060",36,"0x00d08050",33,"0x00f09060",32,"0x00d09050",28,"0x00f08050",26,"0x00e09060",24,"0x00c08050",21,"0x00d09060",19,"0x00e08050",18,"0x00b08050",16,"0x00f0a050",13,"0x00e07040",11,"0x00d0a060",10,"0x00c07040",9,"11012021  11:27:14"
"21MC010024CUNA03_00808_4_MC18-0163","","",29,19,10,70,0,0,0,0,109,5,0,0,0,0,0,83,0,68,81,0,0,0,202,40,285,149,0,0,0,0,3,0,3,5,0,1,148,332,0,0,0,0,"0x00c08050",94,"0x00e08050",67,"0x00d08050",61,"0x00d09060",50,"0x00e09060",49,"0x00d07040",47,"0x00f0a060",36,"0x00f08050",33,"0x00e09050",32,"0x00e0a060",32,"0x00b08050",31,"0x00f09050",30,"0x00c07040",28,"0x00d09050",28,"0x00e07040",26,"0x00b07050",25,"0x00b07040",25,"0x00f0a070",22,"0x00c07050",19,"0x00f0b070",18,"11012021  11:27:15"
"21MC010024CUNA03_00808_4_MC18-0163","","",30,20,13,62,0,0,0,0,127,17,2,0,0,0,0,23,0,66,80,0,0,0,245,81,404,172,0,0,0,0,3,0,3,5,0,1,183,450,0,0,0,0,"0x00f09050",144,"0x00f0a060",115,"0x00f08050",69,"0x00f0a050",58,"0x00e09050",56,"0x00f0b060",49,"0x00d08050",39,"0x00e08050",39,"0x00f0b070",35,"0x00d07040",32,"0x00c07040",28,"0x00e08040",24,"0x00b07040",24,"0x00d08040",23,"0x00f08040",22,"0x00c08050",21,"0x00f0c070",19,"0x00d09050",18,"0x00f09060",15,"0x00e0a060",14,"11012021  11:27:16"
"21MC010024CUNA03_00808_4_MC18-0163","","",32,21,13,68,0,0,0,0,71,332,22,0,0,0,0,63,0,66,83,0,0,0,300,123,439,160,0,0,0,0,3,0,3,5,0,1,217,502,0,0,0,0,"0x00f09050",120,"0x00c08050",89,"0x00d08050",71,"0x00f0a060",63,"0x00e08050",44,"0x00e09050",42,"0x00b07040",39,"0x00d09060",38,"0x00f09060",31,"0x00d09050",30,"0x00c07040",30,"0x00a07040",26,"0x00d08040",26,"0x00b08050",23,"0x00b07050",20,"0x00f08050",19,"0x00b06040",18,"0x00e09060",17,"0x00e08040",17,"0x00c07050",16,"11012021  11:27:17"
"21MC010024CUNA03_00808_4_MC18-0163","","",28,16,12,45,0,0,0,0,9,65,7,0,0,0,0,21,0,70,80,0,0,0,252,114,563,259,0,0,0,0,3,0,3,5,0,1,156,528,0,0,0,0,"0x00f0a060",182,"0x00f0b070",119,"0x00f0b060",67,"0x00f09060",57,"0x00f0c070",53,"0x00f09050",51,"0x00f08050",36,"0x00e08050",28,"0x00e0a060",27,"0x00d08050",26,"0x00e09060",24,"0x00d09060",23,"0x00e09050",20,"0x00f0c080",20,"0x00c08050",20,"0x00d09050",18,"0x00f0a070",17,"0x00c07040",13,"0x00d0a060",12,"0x00d07040",11,"11012021  11:27:18"
"21MC010024CUNA03_00808_4_MC18-0163","","",38,24,22,79,0,0,0,0,30,32,4,0,0,0,0,44,0,64,83,0,0,0,230,55,321,156,0,0,0,0,3,0,3,5,0,1,88,295,0,0,0,0,"0x00f09050",156,"0x00b07040",69,"0x00e09050",64,"0x00c07040",57,"0x00d08050",56,"0x00c08050",41,"0x00f08050",35,"0x00d08040",32,"0x00e08050",31,"0x00f08040",31,"0x00f0a060",30,"0x00b06030",27,"0x00a06040",27,"0x00e08040",26,"0x00f0a050",26,"0x00a07040",24,"0x00d07040",24,"0x00c08040",21,"0x00d09050",18,"0x00b06040",17,"11012021  11:27:21"
"21MC010024CUNA03_00808_4_MC18-0163","","",34,20,15,49,0,0,0,0,0,112,11,0,0,0,0,17,0,65,87,0,0,0,298,174,598,203,0,0,0,0,3,0,3,5,0,1,293,676,0,0,0,0,"0x00f09060",128,"0x00f0a060",82,"0x00d08050",70,"0x00e09060",63,"0x00f09050",63,"0x00e08050",55,"0x00e09050",50,"0x00c08050",35,"0x00f0a070",33,"0x00c07040",32,"0x00f08050",27,"0x00d09050",24,"0x00f0b070",23,"0x00b07040",22,"0x00e0a060",20,"0x00b06040",19,"0x00d09060",16,"0x00c07050",13,"0x00d07050",13,"0x00f0a050",13,"11012021  11:27:23"
"21MC010024CUNA03_00808_4_MC18-0163","","",46,26,25,54,0,0,0,0,113,9,1,0,0,0,0,49,0,63,91,0,0,0,242,77,463,205,0,0,0,0,3,0,3,5,0,1,59,333,0,0,0,0,"0x00d08050",84,"0x00e08050",84,"0x00c07040",66,"0x00b06040",54,"0x00b07040",52,"0x00d07040",46,"0x00f09050",39,"0x00c08050",36,"0x00e09050",36,"0x00c06040",36,"0x00a06040",33,"0x00e09060",28,"0x00f08050",24,"0x00c07050",23,"0x00f0a060",22,"0x00b07050",21,"0x00b06030",18,"0x00a07040",18,"0x00f09060",17,"0x00d09050",17,"11012021  11:27:26"
"21MC010024CUNA03_00808_4_MC18-0163","","",32,27,5,50,0,0,0,0,0,65,5,0,0,0,0,50,0,68,79,0,0,0,315,200,633,205,0,0,0,0,3,0,3,5,0,1,132,538,0,0,0,0,"0x00d08050",85,"0x00e08050",70,"0x00e09050",68,"0x00f09060",51,"0x00e09060",49,"0x00f0a060",42,"0x00f08050",41,"0x00c08050",40,"0x00f09050",40,"0x00d09050",40,"0x00c07040",39,"0x00d07040",35,"0x00d09060",29,"0x00e0a060",23,"0x00b08050",16,"0x00e07040",16,"0x00b07040",15,"0x00f0b070",15,"0x00e0a070",14,"0x00b06040",14,"11012021  11:27:27"
"21MC010024CUNA03_00808_4_MC18-0163","","",34,21,13,48,0,0,0,0,15,56,7,0,0,0,0,82,0,67,82,0,0,0,202,56,418,207,0,0,0,0,3,0,3,5,0,1,162,433,0,0,0,0,"0x00e09050",73,"0x00d08050",71,"0x00f0a060",61,"0x00c07040",58,"0x00f09050",58,"0x00e08050",53,"0x00c08050",49,"0x00d09050",39,"0x00f09060",38,"0x00b07040",37,"0x00e09060",33,"0x00b08050",25,"0x00d08040",25,"0x00e0a060",25,"0x00d07040",22,"0x00f0b060",21,"0x00c09060",18,"0x00d09060",17,"0x00f0a050",15,"0x00f0b070",15,"11012021  11:27:31"
"21MC010024CUNA03_00808_4_MC18-0163","","",32,22,68,57,0,0,0,0,27,24,6,0,0,0,0,77,0,67,83,0,0,0,170,25,285,174,0,0,0,0,3,0,3,5,0,1,136,308,0,0,0,0,"0x00c08050",87,"0x00d08050",78,"0x00e08050",68,"0x00f09050",65,"0x00f0a060",56,"0x00e09050",49,"0x00d09050",43,"0x00b08050",39,"0x00c07040",38,"0x00d07040",31,"0x00e09060",29,"0x00b07040",29,"0x00d09060",28,"0x00e0a060",27,"0x00f08050",26,"0x00f0a050",24,"0x00c09050",21,"0x00a07040",17,"0x00f09060",17,"0x00f08040",17,"11012021  11:27:33"
"21MC010024CUNA03_00808_4_MC18-0163","","",27,16,11,68,0,0,0,0,140,102,12,0,0,0,0,31,0,67,82,0,0,0,338,190,495,156,0,0,0,0,3,0,3,5,0,1,127,449,0,0,0,0,"0x00f0a060",98,"0x00d08050",87,"0x00f09050",74,"0x00e09050",68,"0x00e08050",52,"0x00f09060",50,"0x00d09050",48,"0x00c08050",40,"0x00e0a060",37,"0x00e09060",36,"0x00f08050",35,"0x00f0b070",28,"0x00c07040",24,"0x00d07040",21,"0x00b07040",20,"0x00f0b060",19,"0x00d09060",18,"0x00d08040",17,"0x00b08050",16,"0x00f0a050",14,"11012021  11:27:33"
"21MC010024CUNA03_00808_4_MC18-0163","","",31,22,21,63,0,0,0,0,14,37,23,0,0,0,0,264,0,70,89,0,0,0,216,55,340,160,0,0,0,0,3,0,3,5,0,1,49,268,0,0,0,0,"0x00a07040",89,"0x00a06040",87,"0x00906040",86,"0x00b07040",64,"0x00b08050",48,"0x00a07050",40,"0x00c08050",37,"0x00c07040",35,"0x00d08050",34,"0x00f09060",29,"0x00e08050",27,"0x00907040",24,"0x00b07050",22,"0x00f09050",19,"0x00a06030",19,"0x00b06040",18,"0x00f08050",16,"0x00c07050",15,"0x00d07040",15,"0x00e09050",15,"11012021  11:27:38"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",24,24,0,61,0,0,0,0,12,23,22,0,0,0,0,94,0,64,106,0,0,0,170,23,278,176,0,0,0,0,3,0,3,5,0,1,247,426,0,0,0,0,"0x00b07050",97,"0x00b06040",85,"0x00a06040",79,"0x00c07050",65,"0x00b06050",41,"0x00d07050",36,"0x00a06050",36,"0x00906040",31,"0x00a07050",30,"0x00c06040",28,"0x00a05040",28,"0x00d06040",21,"0x00c08050",19,"0x00c08060",19,"0x00d08050",17,"0x00e07050",15,"0x00d09060",14,"0x00b07040",13,"0x00905040",12,"0x00805030",11,"11012021  11:28:06"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",28,18,10,69,0,0,0,0,15,58,16,0,0,0,0,183,0,65,128,0,0,0,270,94,377,145,0,0,0,0,3,0,3,5,0,1,134,389,0,0,0,0,"0x00a06040",93,"0x00906040",66,"0x00b07050",58,"0x00b06040",57,"0x00905040",56,"0x00905030",54,"0x00a05040",50,"0x00804030",48,"0x00805030",47,"0x00a07050",38,"0x00805040",34,"0x00c07050",32,"0x00704030",21,"0x00806040",17,"0x00b08050",16,"0x00a06050",15,"0x00b06050",15,"0x00a05030",14,"0x00b05040",12,"0x00b08060",12,"11012021  11:28:07"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",0,-82,101,53,0,0,0,0,29,11,8,0,0,0,0,252,0,66,121,0,0,0,137,16,273,214,0,0,0,0,3,0,3,5,0,1,73,230,0,0,0,0,"0x00a06040",138,"0x00906040",109,"0x00a07050",74,"0x00905040",72,"0x00b07050",61,"0x00a06050",56,"0x00805040",53,"0x00c07050",36,"0x00c08060",33,"0x00d08060",30,"0x00906050",24,"0x00806040",22,"0x00705040",18,"0x00b08050",18,"0x00b08060",16,"0x00d09060",16,"0x00805030",16,"0x00b06050",14,"0x00704030",13,"0x00a05040",12,"11012021  11:28:08"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",29,21,11,63,0,0,0,0,19,62,17,0,0,0,0,377,0,72,111,0,0,0,170,26,285,186,0,0,0,0,3,0,3,5,0,1,138,320,0,0,0,0,"0x00a06040",147,"0x00a07050",144,"0x00906040",125,"0x00905040",60,"0x00b07050",41,"0x00b06040",38,"0x00a05040",35,"0x00907050",29,"0x00806040",27,"0x00a06050",27,"0x00b08050",26,"0x00a08050",25,"0x00a08060",25,"0x00905030",24,"0x00b08060",23,"0x00a07040",22,"0x00805040",21,"0x00805030",21,"0x00b07040",20,"0x00b09060",13,"11012021  11:28:10"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",25,24,1,54,0,0,0,0,0,15,5,0,0,0,0,209,0,66,131,0,0,0,162,21,295,196,0,0,0,0,3,0,3,5,0,1,148,341,0,0,0,0,"0x00b07050",124,"0x00a07050",116,"0x00c08060",74,"0x00906040",70,"0x00a06050",63,"0x00a06040",50,"0x00905040",40,"0x00c07050",38,"0x00805040",32,"0x00d08060",31,"0x00805030",23,"0x00b08060",21,"0x00c08050",20,"0x00b08050",19,"0x00d09060",19,"0x00906050",18,"0x00804030",18,"0x00907050",15,"0x00b07060",14,"0x00905030",12,"11012021  11:28:22"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",31,21,10,57,0,0,0,0,30,37,21,0,0,0,0,271,0,72,107,0,0,0,173,23,304,204,0,0,0,0,3,0,3,5,0,1,221,404,0,0,0,0,"0x00a07050",95,"0x00b08060",75,"0x00b07050",66,"0x00c09060",53,"0x00906040",46,"0x00b08050",44,"0x00a06040",32,"0x00c08060",30,"0x00b09060",28,"0x00a06050",24,"0x00d08060",23,"0x00d09060",21,"0x00c08050",21,"0x00d0a070",19,"0x00f0a060",18,"0x00e09060",17,"0x00d08050",16,"0x00a08050",15,"0x00c07050",15,"0x00f0b060",15,"11012021  11:28:27"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",42,24,18,53,0,0,0,0,44,12,6,0,0,0,0,149,0,66,110,0,0,0,218,57,406,204,0,0,0,0,3,0,3,5,0,1,67,334,0,0,0,0,"0x00b07050",106,"0x00a06040",65,"0x00c07050",62,"0x00c08060",59,"0x00b06040",52,"0x00c08050",45,"0x00a07050",40,"0x00906040",38,"0x00b08050",37,"0x00d08060",31,"0x00905040",28,"0x00d09060",28,"0x00d08050",27,"0x00d07050",25,"0x00b07040",20,"0x00c09060",20,"0x00a06050",20,"0x00c06040",17,"0x00a05040",16,"0x00805040",15,"11012021  11:28:27"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",21,8,74,109,0,0,0,0,42,39,18,0,0,0,0,358,0,74,105,0,0,0,199,25,209,131,0,0,0,0,3,0,3,5,0,1,220,353,0,0,0,0,"0x00906040",104,"0x00a07050",100,"0x00a06040",82,"0x00b06040",51,"0x00b07050",51,"0x00805040",44,"0x00905040",39,"0x00b08060",30,"0x00906050",30,"0x00907050",29,"0x00b08050",24,"0x00806040",23,"0x00805030",23,"0x00a08050",22,"0x00a07040",21,"0x00b07040",18,"0x00c07050",18,"0x00a08060",18,"0x00a05040",17,"0x00c08050",15,"11012021  11:28:28"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",5,5,0,58,0,0,0,0,57,0,0,0,0,0,0,140,0,65,95,0,0,0,143,15,242,173,0,0,0,0,3,0,3,5,0,1,258,401,0,0,0,0,"0x00b07050",124,"0x00c07050",119,"0x00b06040",98,"0x00a06040",61,"0x00c06040",60,"0x00a07050",48,"0x00d07050",45,"0x00c08050",38,"0x00b08050",29,"0x00b06050",29,"0x00906040",25,"0x00d08060",23,"0x00d08050",23,"0x00c08060",21,"0x00c06050",19,"0x00a05040",18,"0x00f09060",14,"0x00a06050",14,"0x00e08050",13,"0x00b08060",13,"11012021  11:28:30"
"21MC010024CUNA03_01008_4_MC14-0377_AM2_G2","","",47,28,24,45,0,0,0,0,1439,1587,116,0,0,0,0,267,0,65,133,0,0,0,250,82,568,264,0,0,0,0,3,0,3,5,0,1,196,582,0,0,0,0,"0x00906040",90,"0x00a06040",60,"0x00805040",48,"0x00a07050",47,"0x00b07050",45,"0x00806040",37,"0x00b06040",37,"0x00905040",36,"0x00a05040",35,"0x00c07050",27,"0x00805030",26,"0x00704030",23,"0x00c06040",20,"0x00a06050",19,"0x00b05040",19,"0x00b06050",16,"0x00603020",16,"0x00d08060",15,"0x00804030",15,"0x00905030",12,"11012021  11:28:33"
